2,2,2,2,2,2,3,2,2,1,1,1,3,4,4,3,4,4,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
45,45,45,45,45,45,38,2,45,12,12,12,12,24,24,33,24,24,2,2,2,46,46,46,46,46,19,46,46,46,46,46,46,33,33,33,33,33,33,33,33,33,46,33,33,49,49,49,49,49,49
1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
16,16,16,13,13,13,13,13,13,35,35,35,38,38,38,20,20,20,41,41,41,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,19,19,19,10,10,10
4,4,4,4,4,4,3,3,3,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1
13,13,13,13,13,13,14,14,14,17,17,17,14,14,50,28,14,14,14,14,14,14,14,14,14,14,14,27,27,27,16,16,16,47,47,47,47,47,47,47,47,47,32,32,32,19,19,19,41,44,41
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,47,39,11,20,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,10,10,10
3,3,3,3,1,3,2,3,3,3,3,3,1,1,1,1,1,1,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1
17,17,17,17,6,17,40,17,17,17,17,17,43,43,43,43,43,43,10,10,3,10,10,10,50,10,10,10,5,10,10,10,10,19,19,19,19,19,19,19,19,19,19,19,19,6,19,48,19,19,19
3,3,3,3,3,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
35,35,35,35,35,35,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,37,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,2,2,2,2
16,16,16,16,33,16,16,16,19,16,16,16,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,36,36,36,36,36,36,36,36,36,14,36,36,36,36,36,44,44,44,44,44,44
4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
42,42,7,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,16,42,42,42,42,42,42,42,42,42,42,42,42,42,42,9,9,9
3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
26,26,26,26,26,26,11,11,11,49,11,11,11,11,11,11,11,11,47,11,11,11,11,11,11,11,11,11,11,11,11,11,11,26,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,4,1,1,1
30,30,30,30,30,30,6,6,6,6,6,6,6,29,6,6,6,6,34,6,6,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,50,50,50,34,34,34,34,34,16,34,34,34
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,4,2,4
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,7,7,7,7,32,7,7,7,7,7,7,7,42,20,42
2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
31,46,46,20,20,20,22,22,22,16,22,22,22,22,22,22,22,22,2,37,43,12,2,2,2,2,2,2,2,2,2,2,2,2,39,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
37,37,37,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,36,36,36,36,18,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
29,29,29,8,8,8,8,8,8,8,8,8,8,8,8,44,8,7,8,8,8,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,9,9,9,9,9,9,13,13,13,13,13,13
4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,33,33,33,33,33,33,33,33,3,3,3,3,3,3,3,3,3,3,3,3,38,3,3,3,3,3,3,3,34,3,3,3,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,50,50,50,28,28,28,45,28,28,28,28,28,28,16,28,28,28,28,28,28,28,28,28,28,28,28,28
4,4,4,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
45,45,45,1,45,45,45,45,45,45,45,45,6,6,6,6,6,6,6,6,6,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2
31,31,31,31,31,31,31,31,31,44,44,44,44,44,7,44,44,44,44,44,44,44,44,6,44,44,44,12,12,12,12,12,12,12,12,12,12,8,12,12,39,12,12,12,12,12,12,12,12,12,12
1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,5,5,34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,45,45,45,28,28,28,28,28,12,28,28,28,25,25,25,25,25,25,25,25,25,25,25,25,43,25,25
1,1,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3
48,48,48,48,48,48,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1,37,1,1,1,1,1,1,1,1,1,1,46,1,1
2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,46,21,46,46,24,46,46,46,46,46,46,46,46,46,46,12,46,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,31,22,22,22,22,22,22,22,22
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2
13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,24,13,13,13,13,13,13,13,13,13,45,45,45,45,45,45,45,45,45,45,45,35,45,45,45,4,45,45,45,45,45,45,45,45
3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
36,36,36,36,36,36,36,36,36,23,23,23,48,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,33,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
30,30,14,30,22,30,30,30,30,30,30,30,6,23,30,30,30,26,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,30,30,30,30,30,30,30,24,30,30,30,30,30,30,30,30
4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
39,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,42,17,17,17,17,17,17,33,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
23,23,23,23,23,23,23,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,43,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
41,41,41,41,41,41,41,41,41,41,41,41,41,41,43,41,41,41,41,41,39,41,41,41,46,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2
13,13,13,13,13,13,13,13,2,31,13,13,13,13,13,13,13,13,13,13,13,13,13,13,46,13,13,13,13,13,13,13,13,13,23,13,13,13,13,22,13,13,13,13,13,13,13,13,13,46,13
2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
35,35,35,35,35,9,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,9,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1
1,1,1,1,1,1,3,3,3,1,1,1,2,2,2,4,1,4,3,3,3,1,1,1,4,4,4,1,1,1,2,2,2,2,2,2,3,3,3,2,2,2,1,1,1,2,2,2,3,3,3
19,19,19,46,46,46,6,6,6,13,13,13,34,34,34,3,23,3,9,9,9,50,50,50,6,6,6,44,44,44,7,7,7,16,16,16,16,16,16,2,2,2,11,11,11,4,4,4,10,10,10
3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,2,2,2,4,4,4,1,1,1,3,3,3,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,1,1,1,4,3,3
7,7,7,23,23,23,26,26,26,12,28,12,34,34,34,15,15,15,25,25,25,11,11,11,33,33,33,22,22,22,8,8,8,34,34,34,14,14,14,24,24,24,31,31,31,38,38,38,29,43,43
4,1,1,3,3,3,3,3,3,1,1,1,2,2,2,3,3,3,2,2,2,1,1,1,3,3,3,4,4,4,3,3,3,1,1,1,2,2,2,1,1,1,4,4,4,3,3,3,1,1,2
22,16,16,48,48,48,46,46,46,20,20,20,9,9,9,24,24,24,10,10,41,15,15,15,29,29,29,26,26,26,18,18,18,2,2,2,48,48,48,28,28,28,6,6,6,45,45,45,35,35,8
1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,2,2,2,4,4,4,2,2,2,2,2,2,1,1,1,2,2,2,3,3,3,1,1,1,4,4,4,1,1,1,3,3,3,4,2,4
28,28,28,35,35,35,35,35,35,8,8,8,8,8,8,21,21,21,48,48,48,43,43,43,43,43,43,31,31,31,40,40,40,17,17,17,4,4,4,17,17,17,27,27,27,17,17,17,7,20,7
2,2,2,2,2,2,4,4,4,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4
50,50,50,39,39,39,44,44,44,34,34,34,45,45,45,21,21,21,32,32,32,50,50,50,26,26,26,39,39,39,8,8,8,10,10,10,32,32,32,2,2,2,24,24,24,16,16,16,47,3,47
1,1,1,1,1,1,4,4,4,1,1,1,4,4,4,1,2,2,1,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,2,2,2,3,3,3,2,2,2
20,20,42,15,15,15,15,15,15,19,19,19,45,45,45,10,34,34,37,50,50,10,10,10,22,17,17,9,9,9,30,30,30,43,43,43,49,49,49,18,18,18,41,41,41,40,40,40,39,39,39
3,4,3,2,2,2,1,1,1,4,3,3,2,2,2,4,4,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,4,4,4,1,1,1,3,4,4,1,1,1,4,4,4,2,2,2
39,45,39,27,27,27,22,22,22,50,10,10,28,28,28,41,41,41,41,41,31,1,1,1,38,38,38,25,25,25,25,25,25,35,35,35,22,22,22,16,41,41,29,29,29,16,16,16,14,14,14
1,1,1,1,1,1,3,3,3,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,3,3,3,2,4,2,3,3,3,3,3,3,4,3,3,4,4,4,3,3,3,4,4,4,3,3,3
39,39,39,23,23,23,30,30,30,27,27,27,22,22,22,27,27,27,10,10,10,39,39,39,32,32,32,39,12,39,19,19,19,41,41,41,34,33,33,15,15,15,44,44,44,39,39,39,14,8,8
3,3,3,3,3,3,1,1,1,2,4,4,4,4,4,1,1,1,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,1,1,1,3,3,3,3,3,3
1,1,1,30,30,30,17,17,17,22,48,22,34,34,34,13,13,13,22,22,22,39,39,39,22,22,22,23,23,23,11,11,11,15,15,15,8,8,8,14,14,14,19,19,16,43,43,43,28,28,28
2,2,2,1,1,1,2,2,2,4,4,4,2,2,2,3,3,3,2,2,2,3,1,1,4,4,4,1,1,1,4,4,4,2,2,2,1,1,1,4,4,4,3,3,3,1,1,1,3,2,2
4,4,4,11,11,11,32,32,32,16,16,16,34,34,34,10,10,10,45,45,45,34,1,1,43,43,43,11,11,11,8,8,8,8,8,8,12,12,12,31,31,31,16,16,16,49,49,49,28,8,8
4,3,4,2,2,2,4,4,4,4,2,4,2,2,2,3,3,1,1,1,4,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,4,4,4,3,3,3,1,1,1,3,3,3
26,1,26,16,16,16,10,10,10,29,25,29,28,28,28,4,4,17,10,10,23,17,10,10,10,27,10,5,5,5,12,12,12,12,12,12,4,4,4,16,16,16,19,19,19,49,49,49,28,28,28
1,1,1,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,2,2,2,1,3,3,4,4,4,4,4,4,2,2,2,1,1,1,4,4,4,2,2,2
9,9,9,6,6,6,39,39,39,19,19,19,49,49,49,6,6,6,3,3,3,13,13,13,11,11,11,11,11,11,14,50,50,6,6,6,48,48,48,50,50,50,14,14,14,31,31,31,25,25,25
3,3,3,4,4,4,3,3,3,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,2,2,2,2,4,2,4,4,4,1,2,1,1,1,1,1,1,1,3,3,3,2,2,2
48,48,48,1,1,1,43,43,43,1,1,1,41,41,41,41,41,41,18,18,18,16,16,16,3,41,41,17,17,17,33,47,33,48,48,48,48,3,48,21,21,21,26,26,26,3,3,3,39,39,39
1,1,1,2,2,2,1,3,1,4,4,4,2,2,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,3,3,3,4,1,4,4,4,4,2,1,1,4,4,4,1,1,1,2,2,2
38,38,38,24,24,24,44,8,44,44,27,27,10,10,10,40,40,40,40,40,40,24,24,24,31,31,31,42,42,48,18,18,18,14,41,14,14,14,14,47,39,39,22,22,22,32,32,32,29,29,29
2,1,2,2,2,2,4,4,4,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2
39,8,39,39,39,39,7,7,7,2,2,2,40,40,38,27,27,27,34,34,34,34,34,34,17,2,23,23,23,23,50,50,50,2,2,2,2,2,2,14,14,14,47,47,47,49,49,49,26,26,26
2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,3,3,3,4,4,4
25,25,25,44,44,44,15,15,15,22,3,22,6,6,6,35,35,35,35,35,35,9,9,9,49,49,49,26,26,26,26,26,26,40,40,40,49,49,49,19,19,19,26,26,26,36,36,36,41,41,41
4,4,4,1,1,1,1,4,4,3,3,3,1,1,1,3,3,3,3,3,3,2,2,2,1,1,1,3,3,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
4,4,4,26,26,26,20,17,17,7,7,7,35,35,35,12,12,12,48,48,48,1,1,1,37,37,37,36,36,36,49,49,49,1,24,24,9,7,9,35,35,35,30,30,30,47,47,47,29,29,29
4,4,4,3,3,3,3,2,3,2,2,2,4,4,4,1,1,1,2,2,2,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4
50,50,50,11,11,11,48,18,48,39,39,39,32,32,32,35,35,35,9,9,9,20,20,20,4,4,4,4,4,4,1,1,1,47,47,47,33,33,16,33,33,33,45,45,45,45,45,45,4,4,4
4,4,3,3,3,3,4,4,4,1,1,1,3,1,3,4,4,4,4,3,4,4,3,4,3,1,3,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,1,1,1,4,2,4,2,2,2
7,7,46,38,38,38,35,35,35,3,3,3,2,23,2,24,24,24,22,26,22,22,40,22,11,8,11,26,26,26,49,49,49,49,49,49,31,31,31,1,1,1,40,40,40,42,42,42,35,35,35
3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,3,3,3
47,47,47,42,42,42,37,37,37,25,25,25,25,25,25,38,38,38,42,42,42,12,12,12,16,16,16,16,16,16,28,28,28,28,28,28,28,28,28,32,32,32,42,42,42,42,11,42,47,47,47
1,1,1,4,4,4,4,1,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,2,2,2,4,4,4,3,3,3,3,3,3,2,2,2,4,4,4,2,2,2,2,3,2,1,1,1
11,11,11,7,7,7,47,18,47,14,42,42,42,42,42,46,46,46,16,16,16,45,45,45,50,50,50,2,2,2,46,46,46,9,9,9,28,28,28,15,15,15,41,41,41,41,46,41,26,26,26
1,2,1,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,2,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4
1,22,1,20,20,20,46,46,46,28,28,28,28,28,31,23,23,23,22,22,22,41,26,14,14,14,14,40,40,40,24,24,24,40,40,40,40,40,40,40,40,40,40,40,40,17,17,17,32,32,32
2,2,2,1,1,1,1,1,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,3,3,3,3,4,3,3,3,3,1,1,1,4,4,4,3,3,3,2,2,2,1,2,2,2,2,2
38,38,38,3,3,3,3,3,3,9,28,9,49,36,36,36,36,36,14,14,14,12,12,12,28,28,28,28,13,28,16,16,16,12,12,12,27,27,27,25,25,25,43,43,43,28,43,43,36,36,36
3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
19,38,38,1,1,1,1,1,1,24,24,24,17,24,24,28,28,28,28,28,28,28,28,28,10,10,10,46,46,46,33,3,38,19,19,19,49,49,49,2,2,2,7,7,7,30,30,30,30,30,30
3,3,3,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,3,3,3,4,4,4,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1
45,45,45,50,50,50,38,38,38,9,9,9,9,9,9,50,50,50,39,50,19,47,47,47,27,27,23,38,38,38,43,43,43,38,38,38,25,25,25,2,2,2,21,21,21,21,21,21,17,16,17
3,3,3,1,2,4,2,2,2,1,1,1,3,3,3,3,3,3,4,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,2,2,2,4,4,4,3,3,3
18,18,18,38,8,17,48,48,48,22,22,22,13,13,13,15,15,15,24,24,24,49,49,49,34,34,34,34,34,34,34,34,34,34,34,34,50,50,50,41,41,41,12,12,12,24,24,24,10,10,10
4,4,3,3,3,3,3,3,3,1,1,1,2,2,2,4,4,4,1,1,1,4,4,4,3,3,3,3,3,3,1,1,1,2,2,2,3,3,3,2,2,2,3,4,3,3,3,3,2,2,2
14,14,42,48,48,48,42,42,42,14,14,14,46,46,46,32,32,32,20,20,20,3,3,3,37,37,37,37,37,37,8,8,8,33,33,33,28,28,28,11,11,11,8,47,8,8,8,8,25,25,25
3,3,3,2,1,1,3,3,3,4,4,4,1,3,1,1,1,1,4,4,4,1,1,1,2,2,2,3,4,2,2,2,2,3,3,3,3,3,3,2,1,4,2,2,2,2,2,2,1,1,1
24,24,24,12,50,50,6,6,6,38,18,18,42,41,42,42,42,42,22,22,22,27,27,27,10,10,10,31,21,10,30,10,10,39,39,39,39,39,39,22,40,33,49,49,49,49,49,49,42,42,42
2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,2,2,2,3,3,2,2,2,2,3,3,3
36,36,36,36,36,36,48,48,48,14,14,14,18,18,18,9,9,9,26,26,26,17,17,17,17,17,17,3,6,6,7,7,7,7,7,7,11,11,11,25,25,25,50,50,7,30,30,30,36,36,36
1,1,2,4,3,3,1,1,1,2,3,3,1,1,1,2,3,2,2,2,2,2,2,2,1,4,4,1,1,1,4,4,4,4,4,4,3,3,4,3,3,3,3,2,3,1,1,1,3,3,3
50,50,35,49,49,49,13,13,13,33,28,16,45,45,45,16,46,16,16,16,16,16,16,16,45,41,41,44,2,44,4,4,4,4,4,4,17,17,38,17,17,17,17,28,17,26,26,26,27,27,27
4,4,4,2,2,2,2,2,2,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2
22,22,22,47,47,47,47,47,47,22,43,22,31,31,31,31,31,31,1,1,1,37,37,37,43,43,43,16,16,16,16,16,16,16,16,16,32,32,32,32,32,32,32,32,32,32,32,32,33,20,33
2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,1,1,1,4,1,4,3,3,3,2,2,2,4,4,4,1,1,1,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,3,4,4
34,34,34,34,34,34,34,28,34,34,34,34,14,14,14,36,36,36,6,42,6,42,42,42,43,43,43,7,7,7,45,45,45,22,22,22,17,17,17,17,17,17,28,28,28,2,2,2,45,35,35
2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,1,1,1,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2
50,50,50,48,48,48,48,48,48,48,48,48,20,20,20,42,42,42,42,42,42,34,34,34,30,30,30,27,27,27,44,44,44,9,9,9,50,50,50,50,50,50,12,12,12,19,19,19,19,19,19
2,2,2,4,4,4,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,2,2,2
48,48,48,25,25,25,28,28,28,28,28,3,50,50,50,35,35,35,35,35,35,11,11,11,24,44,44,1,1,1,27,3,27,27,27,27,17,17,17,8,8,8,45,45,45,45,45,45,4,4,4
2,2,2,2,3,2,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,1,1,1,1,1,1,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4
14,14,14,14,6,14,31,15,15,15,15,15,18,18,18,18,18,18,15,15,15,15,15,15,15,19,15,40,40,40,9,9,9,9,9,9,28,28,28,43,43,43,33,33,33,33,33,33,11,33,33
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,2
